2025-01-13 19:10:43 - System Idle Process (PID: 0) - CPU: 1044.0%, MEM: 0.00010386427017173957%
2025-01-13 19:11:44 - System Idle Process (PID: 0) - CPU: 1045.8%, MEM: 0.00010386427017173957%
2025-01-13 19:12:45 - System Idle Process (PID: 0) - CPU: 1065.8%, MEM: 0.00010386427017173957%
2025-01-13 19:13:46 - System Idle Process (PID: 0) - CPU: 1058.7%, MEM: 0.00010386427017173957%
2025-01-13 19:14:47 - System Idle Process (PID: 0) - CPU: 1058.5%, MEM: 0.00010386427017173957%
2025-01-13 19:15:48 - System Idle Process (PID: 0) - CPU: 1071.8%, MEM: 0.00010386427017173957%
2025-01-13 19:16:48 - System Idle Process (PID: 0) - CPU: 1072.5%, MEM: 0.00010386427017173957%
2025-01-13 19:17:49 - System Idle Process (PID: 0) - CPU: 1026.4%, MEM: 0.00010386427017173957%
2025-01-13 19:18:50 - System Idle Process (PID: 0) - CPU: 1066.2%, MEM: 0.00010386427017173957%
2025-01-13 19:19:51 - System Idle Process (PID: 0) - CPU: 1069.2%, MEM: 0.00010386427017173957%
2025-01-13 19:20:52 - System Idle Process (PID: 0) - CPU: 1061.9%, MEM: 0.00010386427017173957%
2025-01-13 19:21:53 - System Idle Process (PID: 0) - CPU: 1043.9%, MEM: 0.00010386427017173957%
2025-01-13 19:22:53 - System Idle Process (PID: 0) - CPU: 1038.0%, MEM: 0.00010386427017173957%
2025-01-13 19:23:54 - System Idle Process (PID: 0) - CPU: 1066.9%, MEM: 0.00010386427017173957%
2025-01-13 19:24:55 - System Idle Process (PID: 0) - CPU: 1065.9%, MEM: 0.00010386427017173957%
2025-01-13 19:25:56 - System Idle Process (PID: 0) - CPU: 1071.4%, MEM: 0.00010386427017173957%
2025-01-13 19:26:57 - System Idle Process (PID: 0) - CPU: 1037.9%, MEM: 0.00010386427017173957%
2025-01-13 19:27:57 - System Idle Process (PID: 0) - CPU: 1068.1%, MEM: 0.00010386427017173957%
2025-01-13 19:28:58 - System Idle Process (PID: 0) - CPU: 1023.6%, MEM: 0.00010386427017173957%
2025-01-13 19:29:59 - System Idle Process (PID: 0) - CPU: 1020.2%, MEM: 0.00010386427017173957%
2025-01-13 19:31:00 - System Idle Process (PID: 0) - CPU: 1059.0%, MEM: 0.00010386427017173957%
2025-01-13 19:32:01 - System Idle Process (PID: 0) - CPU: 1061.0%, MEM: 0.00010386427017173957%
2025-01-13 19:33:02 - System Idle Process (PID: 0) - CPU: 1065.8%, MEM: 0.00010386427017173957%
2025-01-13 19:34:03 - System Idle Process (PID: 0) - CPU: 1071.3%, MEM: 0.00010386427017173957%
2025-01-13 19:35:04 - System Idle Process (PID: 0) - CPU: 1046.2%, MEM: 0.00010386427017173957%
2025-01-13 19:36:05 - System Idle Process (PID: 0) - CPU: 1065.6%, MEM: 0.00010386427017173957%
2025-01-13 19:37:05 - System Idle Process (PID: 0) - CPU: 1044.8%, MEM: 0.00010386427017173957%
2025-01-13 19:38:06 - System Idle Process (PID: 0) - CPU: 1068.5%, MEM: 0.00010386427017173957%
2025-01-13 19:39:07 - System Idle Process (PID: 0) - CPU: 1044.4%, MEM: 0.00010386427017173957%
2025-01-13 19:40:08 - System Idle Process (PID: 0) - CPU: 1064.3%, MEM: 0.00010386427017173957%
2025-01-13 19:41:09 - System Idle Process (PID: 0) - CPU: 1074.6%, MEM: 0.00010386427017173957%
2025-01-13 19:42:10 - System Idle Process (PID: 0) - CPU: 1074.0%, MEM: 0.00010386427017173957%
2025-01-13 19:43:10 - System Idle Process (PID: 0) - CPU: 1075.8%, MEM: 0.00010386427017173957%
2025-01-13 19:44:11 - System Idle Process (PID: 0) - CPU: 1069.4%, MEM: 0.00010386427017173957%
2025-01-13 19:45:12 - System Idle Process (PID: 0) - CPU: 1043.3%, MEM: 0.00010386427017173957%
2025-01-13 19:46:13 - System Idle Process (PID: 0) - CPU: 1060.2%, MEM: 0.00010386427017173957%
2025-01-13 19:47:14 - System Idle Process (PID: 0) - CPU: 1029.4%, MEM: 0.00010386427017173957%
2025-01-13 19:48:15 - System Idle Process (PID: 0) - CPU: 1012.0%, MEM: 0.00010386427017173957%
2025-01-13 19:49:15 - System Idle Process (PID: 0) - CPU: 1051.8%, MEM: 0.00010386427017173957%
2025-01-13 19:50:16 - System Idle Process (PID: 0) - CPU: 1066.2%, MEM: 0.00010386427017173957%
2025-01-13 19:51:17 - System Idle Process (PID: 0) - CPU: 1070.9%, MEM: 0.00010386427017173957%
2025-01-13 19:52:18 - System Idle Process (PID: 0) - CPU: 1089.3%, MEM: 0.00010386427017173957%
2025-01-13 19:53:18 - System Idle Process (PID: 0) - CPU: 1123.7%, MEM: 0.00010386427017173957%
2025-01-13 19:54:19 - System Idle Process (PID: 0) - CPU: 1124.6%, MEM: 0.00010386427017173957%
2025-01-13 19:55:20 - System Idle Process (PID: 0) - CPU: 1120.8%, MEM: 0.00010386427017173957%
2025-01-13 19:56:20 - System Idle Process (PID: 0) - CPU: 1137.5%, MEM: 0.00010386427017173957%
2025-01-13 19:57:21 - System Idle Process (PID: 0) - CPU: 1107.2%, MEM: 0.00010386427017173957%
2025-01-13 19:58:22 - System Idle Process (PID: 0) - CPU: 1059.3%, MEM: 0.00010386427017173957%
2025-01-13 19:59:23 - System Idle Process (PID: 0) - CPU: 1063.4%, MEM: 0.00010386427017173957%
2025-01-13 20:00:23 - System Idle Process (PID: 0) - CPU: 1049.2%, MEM: 0.00010386427017173957%
2025-01-13 20:01:24 - System Idle Process (PID: 0) - CPU: 1053.5%, MEM: 0.00010386427017173957%
2025-01-13 20:02:25 - System Idle Process (PID: 0) - CPU: 1058.6%, MEM: 0.00010386427017173957%
2025-01-13 20:03:26 - System Idle Process (PID: 0) - CPU: 1067.0%, MEM: 0.00010386427017173957%
2025-01-13 20:04:27 - System Idle Process (PID: 0) - CPU: 1066.1%, MEM: 0.00010386427017173957%
2025-01-13 20:05:28 - System Idle Process (PID: 0) - CPU: 1040.4%, MEM: 0.00010386427017173957%
2025-01-13 20:06:29 - System Idle Process (PID: 0) - CPU: 1058.6%, MEM: 0.00010386427017173957%
2025-01-13 20:07:29 - System Idle Process (PID: 0) - CPU: 1070.2%, MEM: 0.00010386427017173957%
2025-01-13 20:08:30 - System Idle Process (PID: 0) - CPU: 1059.8%, MEM: 0.00010386427017173957%
2025-01-13 20:09:31 - System Idle Process (PID: 0) - CPU: 1056.2%, MEM: 0.00010386427017173957%
2025-01-13 20:10:32 - System Idle Process (PID: 0) - CPU: 1067.5%, MEM: 0.00010386427017173957%
2025-01-13 20:11:33 - System Idle Process (PID: 0) - CPU: 1056.1%, MEM: 0.00010386427017173957%
2025-01-13 20:12:34 - System Idle Process (PID: 0) - CPU: 1050.6%, MEM: 0.00010386427017173957%
2025-01-13 20:13:35 - System Idle Process (PID: 0) - CPU: 1022.8%, MEM: 0.00010386427017173957%
2025-01-13 20:14:35 - System Idle Process (PID: 0) - CPU: 1061.2%, MEM: 0.00010386427017173957%
2025-01-13 20:15:36 - System Idle Process (PID: 0) - CPU: 1065.9%, MEM: 0.00010386427017173957%
2025-01-13 20:16:37 - System Idle Process (PID: 0) - CPU: 1055.5%, MEM: 0.00010386427017173957%
2025-01-13 20:17:38 - System Idle Process (PID: 0) - CPU: 1054.6%, MEM: 0.00010386427017173957%
2025-01-13 20:18:39 - System Idle Process (PID: 0) - CPU: 1041.3%, MEM: 0.00010386427017173957%
2025-01-13 20:19:40 - System Idle Process (PID: 0) - CPU: 1054.8%, MEM: 0.00010386427017173957%
2025-01-13 20:20:41 - System Idle Process (PID: 0) - CPU: 1053.6%, MEM: 0.00010386427017173957%
2025-01-13 20:21:42 - System Idle Process (PID: 0) - CPU: 1057.8%, MEM: 0.00010386427017173957%
2025-01-13 20:22:42 - System Idle Process (PID: 0) - CPU: 1077.1%, MEM: 0.00010386427017173957%
2025-01-13 20:23:43 - System Idle Process (PID: 0) - CPU: 1072.3%, MEM: 0.00010386427017173957%
2025-01-13 20:24:44 - System Idle Process (PID: 0) - CPU: 1063.0%, MEM: 0.00010386427017173957%
2025-01-13 20:25:45 - System Idle Process (PID: 0) - CPU: 1076.3%, MEM: 0.00010386427017173957%
2025-01-13 20:26:46 - System Idle Process (PID: 0) - CPU: 1073.9%, MEM: 0.00010386427017173957%
2025-01-13 20:27:47 - System Idle Process (PID: 0) - CPU: 1064.5%, MEM: 0.00010386427017173957%
2025-01-13 20:28:47 - System Idle Process (PID: 0) - CPU: 1064.5%, MEM: 0.00010386427017173957%
2025-01-13 20:29:48 - System Idle Process (PID: 0) - CPU: 1081.2%, MEM: 0.00010386427017173957%
2025-01-13 20:30:49 - System Idle Process (PID: 0) - CPU: 1061.4%, MEM: 0.00010386427017173957%
2025-01-13 20:31:50 - System Idle Process (PID: 0) - CPU: 1065.6%, MEM: 0.00010386427017173957%
